accuracy,precision,recall
0.6073717948717949,0.59808384843966,0.7165914035103418
0.3996794871794872,0.4106510391512927,0.3145030161415431
0.4620726495726496,0.5,0.02137020322386176
0.44081196581196586,0.4169408481095787,0.19206667393937896
0.5736842105263158,0.5598772375423319,0.7652187472498659
0.5097222222222222,0.2,0.007575757575757576
0.5588450292397662,0.562347928808496,0.9270447286971155
